"ID","Station Name","Total Docks","Docks in Service","Status","Latitude","Longitude"
"a3a9d529-a135-11e9-9cda-0a87ae2ba916","Michigan Ave & Jackson Blvd","23","23","In Service","41.878556","-87.624146"
"a3a6ed98-a135-11e9-9cda-0a87ae2ba916","Damen Ave & Wellington Ave","15","15","In Service","41.93588","-87.67842"
"a3aa6e51-a135-11e9-9cda-0a87ae2ba916","Lakeview Ave & Fullerton Pkwy","19","19","In Service","41.925858","-87.638973"
"a3a62025-a135-11e9-9cda-0a87ae2ba916","Larrabee St & Webster Ave","19","19","In Service","41.921822","-87.64414"
"a3a6fcac-a135-11e9-9cda-0a87ae2ba916","Clark St & Grace St","23","23","In Service","41.95078","-87.659172"
"a3a866a5-a135-11e9-9cda-0a87ae2ba916","Western Ave & Leland Ave","19","19","In Service","41.96572","-87.68844"
"a3a56075-a135-11e9-9cda-0a87ae2ba916","Desplaines St & Jackson Blvd","27","27","In Service","41.8781189009","-87.6439476013"
"1992234898774407528","Pulaski Rd & 60th Pl","16","16","In Service","41.78315","-87.72257"
"1862806445904101456","Buckingham Fountain","39","39","In Service","41.86959","-87.623961"
"a3a5b9d3-a135-11e9-9cda-0a87ae2ba916","Damen Ave & Cullerton St","15","15","In Service","41.8549665188","-87.6756995916"
"a3a4a71e-a135-11e9-9cda-0a87ae2ba916","Clinton St & Lake St","23","23","In Service","41.885637","-87.641823"
"a3a57f6b-a135-11e9-9cda-0a87ae2ba916","Sheridan Rd & Argyle St","15","15","In Service","41.9732868203","-87.6547595859"
"03a1610c-3ba0-4b85-b512-bc26791cb7ee","Eberhart Ave & 91st St","15","15","In Service","41.7292851573","-87.6110315323"
"a3ac9834-a135-11e9-9cda-0a87ae2ba916","Kedzie Ave & Chicago Ave","11","11","In Service","41.8954653031","-87.7061278837"
"a3a9a778-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & 13th St","15","15","In Service","41.865234","-87.666507"
"a3b01578-a135-11e9-9cda-0a87ae2ba916","St. Louis Ave & Fullerton Ave","19","19","In Service","41.9248155968","-87.7144950628"
"391d5cd8-c87c-42f8-94df-823f94284005","Calumet Park","15","15","In Service","41.7137098304","-87.5308442116"
"1978857439487302508","Michigan Ave & 105th St","16","16","In Service","41.70346","-87.62037"
"a3b2f15e-a135-11e9-9cda-0a87ae2ba916","Valli Produce - Evanston Plaza","15","15","In Service","42.039742","-87.699413"
"a3a762a1-a135-11e9-9cda-0a87ae2ba916","Stave St & Armitage Ave","11","11","In Service","41.917741","-87.691392"
"1952605912741636714","Cicero Ave & Wellington Ave","15","15","In Service","41.93515","-87.74636"
"1929119555906179916","Marmora Ave & Irving Park Rd","15","15","In Service","41.9531072","-87.7747326"
"a3ac0fff-a135-11e9-9cda-0a87ae2ba916","Lake Park Ave & 56th St","19","19","In Service","41.79161","-87.58748"
"a3ad327e-a135-11e9-9cda-0a87ae2ba916","Union Ave & Root St","11","11","In Service","41.819102","-87.643278"
"1890602768178733256","Leclaire Ave & Belmont Ave","15","15","In Service","41.939041","-87.754197"
"a3ad37c2-a135-11e9-9cda-0a87ae2ba916","Shields Ave & 43rd St","11","11","In Service","41.8162076786","-87.6348193497"
"a3ac4a7c-a135-11e9-9cda-0a87ae2ba916","Stony Island Ave & 71st St","11","11","In Service","41.7664929373","-87.5864608775"
"1981488728284770592","Nagle Ave & Belmont Ave","16","16","In Service","41.93852","-87.78735"
"56eccb5b-f4d7-43c5-b554-a6a0a7585e5e","Avenue O & 118th St","15","15","In Service","41.6810014591","-87.5379312227"
"a3a5e353-a135-11e9-9cda-0a87ae2ba916","Wentworth Ave & 24th St","15","15","In Service","41.8500836935","-87.6321405172"
"4c57c316-82a8-4b9d-a16c-ae7922a2057a","Wentworth Ave & 104th St","15","15","In Service","41.705307997","-87.6292169094"
"a3a6d371-a135-11e9-9cda-0a87ae2ba916","DuSable Lake Shore Dr & Wellington Ave","15","15","In Service","41.9366884495","-87.6368290186"
"a3a3b202-a135-11e9-9cda-0a87ae2ba916","Paulina Ave & North Ave","15","15","In Service","41.9098546522","-87.66993016"
"a3b123c5-a135-11e9-9cda-0a87ae2ba916","Central Park Blvd & 5th Ave","11","11","In Service","41.875679","-87.71547"
"2079474556089797110","Major Taylor Trail & 111th St","15","15","In Service","41.69211","-87.6489"
"a3af6c2f-a135-11e9-9cda-0a87ae2ba916","St. Louis Ave & Balmoral Ave","15","15","In Service","41.9803942348","-87.7161149615"
"2012268829702165398","Racine Ave & 115th St","16","16","In Service","41.68476","-87.65196"
"a3aa4a58-a135-11e9-9cda-0a87ae2ba916","Sheridan Rd & Buena Ave","19","19","In Service","41.958494","-87.654966"
"a3b20e8a-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & 50th St","11","11","In Service","41.803023","-87.664699"
"bc4d498d-c272-4474-beca-10e5268e7253","Eggleston Ave & 92nd St","15","15","In Service","41.7275756593","-87.6348280907"
"2014485295161274488","Halsted St & 83rd St","16","16","In Service","41.74307","-87.6437"
"a3a88a6d-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & Belle Plaine Ave","11","11","In Service","41.956057","-87.668835"
"2010820263334840794","Panama Ave & Grace St","11","11","In Service","41.94766","-87.82925"
"1970688691992443350","Shields Ave & 57th St","15","15","In Service","41.79076","-87.6345"
"1936565171921396140","Sacramento Ave & Pratt Blvd","11","11","In Service","42.00404","-87.70473"
"a3a634dd-a135-11e9-9cda-0a87ae2ba916","State St & 33rd St","15","15","In Service","41.834734","-87.625813"
"a3b24701-a135-11e9-9cda-0a87ae2ba916","Damen Ave & 74th St","11","11","In Service","41.7592740393","-87.6736342907"
"2037897415290078108","Higgins Ave & Austin Ave","12","12","In Service","41.97342","-87.77865"
"a3aacf29-a135-11e9-9cda-0a87ae2ba916","Halsted St & Clybourn Ave","28","28","In Service","41.909668","-87.648128"
"1938034236347042306","Kostner Ave & 63rd St","15","15","In Service","41.77875","-87.73246"
"0eeb6baf-c653-4a1a-af17-99f686116b89","Lawndale Ave & 111th St","15","15","In Service","41.6913191922","-87.7128857374"
"a3a9ecff-a135-11e9-9cda-0a87ae2ba916","Larrabee St & Armitage Ave","15","15","In Service","41.918084","-87.643749"
"1931403472863201974","Lawler Ave & North Ave","15","15","In Service","41.9091754","-87.7522545"
"a3b0b801-a135-11e9-9cda-0a87ae2ba916","Spaulding Ave & Division St","11","11","In Service","41.9027065944","-87.709219571"
"b8c74f86-2873-4818-88ac-81d9ae374add","Fort Dearborn Dr & 31st St*","20","20","In Service","41.838676329","-87.6088321209"
"a3a378ca-a135-11e9-9cda-0a87ae2ba916","Burnham Harbor","23","22","In Service","41.8574117871","-87.6137915254"
"1930641272056945296","Mason Ave & Grand Ave","15","15","In Service","41.9204347","-87.7743901"
"732c9f35-0c82-4128-acc3-2cf447298b1d","Major Taylor Trail & 124th St","15","15","In Service","41.6686963533","-87.6371133327"
"1872723419889143870","Columbus Ave & 83rd Pl","15","15","In Service","41.741346","-87.713696"
"a3af624c-a135-11e9-9cda-0a87ae2ba916","Budlong Woods Library","11","11","In Service","41.9836647089","-87.6964225611"
"a3af8b51-a135-11e9-9cda-0a87ae2ba916","Kedzie Ave & Leland Ave","15","15","In Service","41.966686362","-87.7080519806"
"a3ad47f8-a135-11e9-9cda-0a87ae2ba916","Princeton Ave & 47th St","11","11","In Service","41.8093177092","-87.633449288"
"2072426969175128454","Ave L & 114th","16","16","In Service","41.68803","-87.53641"
"a3b241df-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & 66th St","7","7","In Service","41.774074","-87.663815"
"a3a945c0-a135-11e9-9cda-0a87ae2ba916","Indiana Ave & Roosevelt Rd","39","39","In Service","41.867888","-87.623041"
"a3a9a24f-a135-11e9-9cda-0a87ae2ba916","Racine Ave & 15th St","15","15","In Service","41.861267","-87.656625"
"1966261229814532840","Burley Ave & 85th St","15","15","In Service","41.74117","-87.54518"
"1932836901177930130","Granville Ave & Pulaski Rd","11","11","In Service","41.9924402","-87.7289072"
"1989626448622643348","Rockwell St & 47th St","15","15","In Service","41.80853","-87.68942"
"a3a771c2-a135-11e9-9cda-0a87ae2ba916","Southport Ave & Wrightwood Ave","16","16","In Service","41.928773","-87.663913"
"1838613156025764214","Drexel Ave & 60th St","15","15","In Service","41.785861","-87.604553"
"c1f104db-9ee7-4999-bd4a-ddd766c75e04","Burnham Greenway & 105th St","11","11","In Service","41.7045750872","-87.52823174"
"a3af2c5f-a135-11e9-9cda-0a87ae2ba916","Broadway & Thorndale Ave","19","19","In Service","41.9897425114","-87.6601406209"
"a3af5d1c-a135-11e9-9cda-0a87ae2ba916","Western Ave & Lunt Ave","15","15","In Service","42.0085943972","-87.6904922389"
"a3b22815-a135-11e9-9cda-0a87ae2ba916","Marshfield Ave & 59th St","11","11","In Service","41.786833","-87.666215"
"a3aa2078-a135-11e9-9cda-0a87ae2ba916","Lincoln Ave & Belle Plaine Ave","15","15","In Service","41.9560035508","-87.6801614463"
"a3b377cb-a135-11e9-9cda-0a87ae2ba916","Dodge Ave & Main St","15","15","In Service","42.0346318516","-87.699187696"
"a3a57a52-a135-11e9-9cda-0a87ae2ba916","Green St & Washington Blvd","11","11","In Service","41.883181306","-87.6487246156"
"a3afebff-a135-11e9-9cda-0a87ae2ba916","Keystone Ave & Montrose Ave","11","11","In Service","41.9611080162","-87.7289701012"
"a3a62fc9-a135-11e9-9cda-0a87ae2ba916","Indiana Ave & 26th St","15","15","In Service","41.845687","-87.622481"
"1882466626513795782","Keeler Ave & Carmen Ave","15","15","In Service","41.974323","-87.7331"
"a3a93622-a135-11e9-9cda-0a87ae2ba916","Greenwood Ave & 47th St","15","15","In Service","41.809835","-87.599383"
"a3ac30c5-a135-11e9-9cda-0a87ae2ba916","Cottage Grove Ave & 51st St","15","15","In Service","41.803038","-87.606615"
"a60781db-2bec-4a15-a4a2-363297aefcec","Halsted St & 73rd St","15","15","In Service","41.761605438","-87.6441609767"
"1936560950769470316","Central Park Ave & Douglas Blvd","15","15","In Service","41.86235","-87.71587"
"2020810253003180058","Farragut Ave & Central Ave","16","16","In Service","41.97666","-87.76823"
"a3aad940-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & Blackhawk St","15","15","In Service","41.907066","-87.667252"
"a3a710c5-a135-11e9-9cda-0a87ae2ba916","Canal St & Harrison St","15","15","In Service","41.874255","-87.639573"
"a3b2044b-a135-11e9-9cda-0a87ae2ba916","Elizabeth St & 47th St","11","11","In Service","41.80839","-87.656526"
"a3a9b1d7-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & Grand Ave","15","15","In Service","41.891072","-87.666611"
"2108441700539699862","Western Ave & Grace St","11","11","In Service","41.95035","-87.68808"
"2020809814916515864","Menard Ave & Milwaukee Ave","16","16","In Service","41.98139","-87.77331"
"1945088454548058244","Harlem Ave & Irving Park Rd","15","15","In Service","41.95326","-87.80714"
"a3a58ee0-a135-11e9-9cda-0a87ae2ba916","Western Ave & Winnebago Ave","15","15","In Service","41.91552","-87.687022"
"1984470891045347604","Lawndale Ave & 59th St","16","16","In Service","41.78638","-87.7157"
"1958859639339458778","Wood St & 33rd St","15","15","In Service","41.83427","-87.6706"
"a3a55b3e-a135-11e9-9cda-0a87ae2ba916","State St & Pearson St","27","27","In Service","41.897448","-87.628722"
"792ceba0-564f-4a2c-bcb5-90da781ffeef","State St & 95th St","15","15","In Service","41.7218499","-87.6228544"
"a3b2d7d9-a135-11e9-9cda-0a87ae2ba916","Western Blvd & 48th Pl","11","11","In Service","41.805661","-87.683392"
"a3aa1b5b-a135-11e9-9cda-0a87ae2ba916","Paulina St & Montrose Ave","15","15","In Service","41.961507","-87.671387"
"1954768541828039308","Kedzie Ave & 38th Pl","11","11","In Service","41.8235109","-87.7041017"
"a3ad0ecb-a135-11e9-9cda-0a87ae2ba916","Cottage Grove Ave & 71st St","11","11","In Service","41.765719037","-87.604959713"
"1929934715947649384","Central Park Ave & Washington Blvd","15","15","In Service","41.8827476","-87.7153994"
"a3b2fbb6-a135-11e9-9cda-0a87ae2ba916","Central St Metra","15","15","In Service","42.063598","-87.69873"
"625e37ea-24ea-4f13-9a54-6322466ec521","Dauphin Ave & 87th St","15","15","In Service","41.73648","-87.601252"
"a3a3e158-a135-11e9-9cda-0a87ae2ba916","Michigan Ave & Pearson St","23","23","In Service","41.89766","-87.62351"
"a3a3ace6-a135-11e9-9cda-0a87ae2ba916","Racine Ave & 18th St","15","15","In Service","41.8583996","-87.6564226"
"a3aa8ca0-a135-11e9-9cda-0a87ae2ba916","Southport Ave & Irving Park Rd","15","15","In Service","41.954177","-87.664358"
"1932441496569160306","Spaulding Ave & 16th St","15","15","In Service","41.8590732","-87.7078929"
"1932128180709716638","Monticello Ave & Chicago Ave","11","11","In Service","41.89581","-87.71763"
"a3a46e71-a135-11e9-9cda-0a87ae2ba916","Michigan Ave & Lake St","35","35","In Service","41.886022","-87.624398"
"a3ae7dc3-a135-11e9-9cda-0a87ae2ba916","Clark St & Columbia Ave","15","15","In Service","42.0044506293","-87.6724024047"
"1943244109954931024","Western Ave & 43rd St","15","15","In Service","41.81574","-87.68489"
"a3ad4d1b-a135-11e9-9cda-0a87ae2ba916","Woodlawn Ave & Lake Park Ave","15","15","In Service","41.8140927105","-87.5970051479"
"1961473975097987236","Meade Ave & Addison St","15","15","In Service","41.94595","-87.77888"
"cefa52d6-b185-4969-89a6-20eb65f5c294","Vincennes Ave & 104th St","15","15","In Service","41.704925565","-87.6568681096"
"1934289361049585738","California Ave & 36th St","15","15","In Service","41.828098","-87.694684"
"1982213647115293456","Ewing Ave & 98th St","16","16","In Service","41.71781","-87.53504"
"a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1","Olive Harvey College","15","15","In Service","41.7095811353","-87.5902336836"
"a3b2956a-a135-11e9-9cda-0a87ae2ba916","Commercial Ave & 83rd St","11","11","In Service","41.744615","-87.551208"
"2093518273701847410","Sheffield Ave & Addison St","12","12","In Service","41.947017","-87.654418"
"1850867138125484782","Woodlawn Ave & 58th St","11","11","In Service","41.789381","-87.596479"
"a3a72aad-a135-11e9-9cda-0a87ae2ba916","Canal St & Madison St","43","43","In Service","41.882409","-87.639767"
"a3aa35a4-a135-11e9-9cda-0a87ae2ba916","Sheffield Ave & Wrightwood Ave","31","31","In Service","41.928712","-87.653833"
"1976649188502348766","Commercial Ave & 97th St","15","15","In Service","41.71893","-87.55112"
"a3a40088-a135-11e9-9cda-0a87ae2ba916","Franklin St & Chicago Ave","24","24","In Service","41.89679","-87.63564"
"a3a9fc75-a135-11e9-9cda-0a87ae2ba916","Wells St & Evergreen Ave","19","19","In Service","41.906724","-87.63483"
"1943243743326460398","Francisco Ave & 47th St","15","15","In Service","41.80849","-87.69673"
"a3afb917-a135-11e9-9cda-0a87ae2ba916","Sawyer Ave & Irving Park Rd","16","16","In Service","41.9536","-87.70931"
"a3acc649-a135-11e9-9cda-0a87ae2ba916","Halsted St & 51st St","11","11","In Service","41.8018316405","-87.645213904"
"a3b20960-a135-11e9-9cda-0a87ae2ba916","Damen Ave & 51st St","7","7","In Service","41.800908","-87.674684"
"1931391724317609988","Lamon Ave & Chicago Ave","15","15","In Service","41.8950179","-87.7484986"
"a3b02ef1-a135-11e9-9cda-0a87ae2ba916","Central Park Ave & North Ave","15","15","In Service","41.9096568756","-87.7166319516"
"a3ae6e48-a135-11e9-9cda-0a87ae2ba916","Western Ave & 28th St","11","11","In Service","41.8415177081","-87.6851314409"
"2012268481809814414","Eggleston Ave & 115th St","16","16","In Service","41.68507","-87.63361"
"1871992684446460008","Kilbourn Ave & Belden Ave","15","15","In Service","41.922369","-87.739024"
"a3a547b8-a135-11e9-9cda-0a87ae2ba916","63rd St Beach","15","15","In Service","41.7809109642","-87.5763237476"
"a3aa4f80-a135-11e9-9cda-0a87ae2ba916","Southport Ave & Clybourn Ave","15","15","In Service","41.9215759","-87.6664335"
"ad9f8858-dc27-43ca-8fdc-78044b22f1fc","Walden Pkwy & 100th St","15","15","In Service","41.7121641036","-87.6677334309"
"a3a74947-a135-11e9-9cda-0a87ae2ba916","Ritchie Ct & Banks St","15","15","In Service","41.906866","-87.626217"
"a3a434ce-a135-11e9-9cda-0a87ae2ba916","Federal St & Polk St","19","19","In Service","41.8720776329","-87.6295437729"
"a3b46866-a135-11e9-9cda-0a87ae2ba916","Rhodes Ave & 71st St","11","11","In Service","41.766","-87.611726"
"a3b11993-a135-11e9-9cda-0a87ae2ba916","Central Ave & Lake St","11","11","In Service","41.887664","-87.765469"
"1936560699993133354","Artesian Ave & 55th St","15","15","In Service","41.79402","-87.68577"
"a3b10f66-a135-11e9-9cda-0a87ae2ba916","Cicero Ave & Lake St","11","11","In Service","41.886841","-87.745261"
"a3b2513d-a135-11e9-9cda-0a87ae2ba916","Vincennes Ave & 75th St","7","7","In Service","41.75797","-87.63121"
"a3b35885-a135-11e9-9cda-0a87ae2ba916","Keystone Ave & Fullerton Ave","11","11","In Service","41.92459","-87.72785"
"8fd03909-317e-4b6c-b8e9-f4c28b4c90b1","Torrence Ave & 126th Pl","15","15","In Service","41.6663120083","-87.5572156906"
"ee925757-31ce-41ad-9bb7-73b1bb363616","Bradley Park","11","11","In Service","41.7178783019","-87.5645917654"
"a3a767b1-a135-11e9-9cda-0a87ae2ba916","Ogden Ave & Race Ave","15","15","In Service","41.891795","-87.658751"
"a3b35e21-a135-11e9-9cda-0a87ae2ba916","Orleans St & Chestnut St (NEXT Apts)","15","15","In Service","41.898203","-87.637536"
"f0f9f5dc-3d3f-4a32-aa3e-b87566e44de9","Prospect Sq & 91st St","15","15","In Service","41.7282338","-87.6675239"
"1863873701095594368","Wood St & 84th St","15","15","In Service","41.741192","-87.668106"
"a3ad13e4-a135-11e9-9cda-0a87ae2ba916","Shields Ave & 28th Pl","11","11","In Service","41.842733","-87.635491"
"a3b25b6d-a135-11e9-9cda-0a87ae2ba916","Evans Ave & 75th St","7","7","In Service","41.75849","-87.60641"
"a3af368c-a135-11e9-9cda-0a87ae2ba916","Clark St & Bryn Mawr Ave","15","15","In Service","41.983593","-87.669154"
"a3b024aa-a135-11e9-9cda-0a87ae2ba916","Spaulding Ave & Armitage Ave","15","15","In Service","41.9171080348","-87.7102209628"
"a3b38c3f-a135-11e9-9cda-0a87ae2ba916","Kildare Ave & Montrose Ave","15","15","In Service","41.96108","-87.73569"
"1934288056893243658","Kostner Ave & Bryn Mawr Ave","15","15","In Service","41.982765","-87.738094"
"a3b3a0c8-a135-11e9-9cda-0a87ae2ba916","Orleans St & Hubbard St","11","11","In Service","41.890028","-87.636618"
"a3b2cd97-a135-11e9-9cda-0a87ae2ba916","Knox Ave & Montrose Ave","11","11","In Service","41.960631","-87.745359"
"1929967657204564894","Kedvale Ave & Peterson Ave","15","15","In Service","41.9900762","-87.7317073"
"aea853ed-c70c-4b1b-a7a8-d33869d8d58d","Major Taylor Trail & 115th St","15","15","In Service","41.6849315952","-87.6452887058"
"1945194573870506886","Lawler Ave & 50th St","15","15","In Service","41.80217","-87.74894"
"a3b00b3a-a135-11e9-9cda-0a87ae2ba916","Richmond St & Diversey Ave","15","15","In Service","41.9319019689","-87.7011951301"
"1943243414585123730","Campbell Ave & 51st St","15","15","In Service","41.80094","-87.68676"
"a3ae687f-a135-11e9-9cda-0a87ae2ba916","California Ave & 26th St","11","11","In Service","41.8436799146","-87.6949685812"
"bbf9b599-1873-4133-b670-a0ef9e5c429c","Ashland Ave & 78th St","15","15","In Service","41.7522048494","-87.6636993885"
"a3b477ac-a135-11e9-9cda-0a87ae2ba916","Hoyne Ave & Balmoral Ave","15","15","In Service","41.979851","-87.681932"
"a3a95142-a135-11e9-9cda-0a87ae2ba916","Lincoln Ave & Waveland Ave","15","15","In Service","41.948797","-87.675278"
"a3a8855c-a135-11e9-9cda-0a87ae2ba916","Clarendon Ave & Junior Ter","27","27","In Service","41.961004","-87.649603"
"1958859802548216454","Komensky Ave & 47th St","15","15","In Service","41.80769","-87.72472"
"b43a9764-2b1d-4fa0-a13f-7e05eddc7fcd","Western Ave & 111th St","23","23","In Service","41.691211035","-87.6812973619"
"a3af76f8-a135-11e9-9cda-0a87ae2ba916","Francisco Ave & Foster Ave","15","15","In Service","41.9756327252","-87.7014194389"
"1958859960485118844","Archer Ave & 49th St","15","15","In Service","41.8042","-87.72082"
"a3b213af-a135-11e9-9cda-0a87ae2ba916","Throop St & 52nd St","7","7","In Service","41.799659","-87.657195"
"a3a37e26-a135-11e9-9cda-0a87ae2ba916","State St & Harrison St","23","23","In Service","41.874053","-87.627716"
"2038315274961340692","State St & 127th St","16","16","In Service","41.66388","-87.622"
"1934290380966283526","Spaulding Ave & 63rd","15","15","In Service","41.7791655","-87.7056392"
"1927730149429352986","Kildare Ave & Division St","15","15","In Service","41.902393","-87.733598"
"a3b25656-a135-11e9-9cda-0a87ae2ba916","Woodlawn Ave & 75th St","11","11","In Service","41.75916","-87.595751"
"2074213565581244760","Wells St & Huron St","28","28","In Service","41.8947953","-87.6343743"
"1861589903150238332","California Ave & 71st St","15","15","In Service","41.764748","-87.693121"
"4fcebf8a-b065-4cd1-a167-211a45ada30e","Dauphin Ave & 103rd St","15","15","In Service","41.7072503678","-87.6076626778"
"a3a5c440-a135-11e9-9cda-0a87ae2ba916","Clark St & North Ave","15","15","In Service","41.911974","-87.631942"
"1929121521556988340","Grace St & Central Ave","15","15","In Service","41.9495327","-87.7672648"
"a3a4b164-a135-11e9-9cda-0a87ae2ba916","Clinton St & Tilden St","27","27","In Service","41.875885","-87.640795"
"a3adb9a3-a135-11e9-9cda-0a87ae2ba916","Ogden Ave & Roosevelt Rd","19","19","In Service","41.8665014832","-87.68469707"
"1970337111172100194","Orange Ave & Addison St","15","15","In Service","41.94485","-87.82423"
"a3a95669-a135-11e9-9cda-0a87ae2ba916","Logan Blvd & Elston Ave","27","27","In Service","41.929465","-87.684158"
"1861997616150114834","Kenosha Ave & Wellington Ave","15","15","In Service","41.934457","-87.733795"
"a3a61a0b-a135-11e9-9cda-0a87ae2ba916","Sedgwick St & Webster Ave","15","15","In Service","41.922167","-87.638888"
"a3aaa17b-a135-11e9-9cda-0a87ae2ba916","Kimbark Ave & 53rd St","19","19","In Service","41.7994549","-87.5947779"
"a3a845b0-a135-11e9-9cda-0a87ae2ba916","Pine Grove Ave & Waveland Ave","23","23","In Service","41.9494727409","-87.6464527845"
"a3aa0bb7-a135-11e9-9cda-0a87ae2ba916","Broadway & Berwyn Ave","15","15","In Service","41.978361","-87.659789"
"1975534406854476324","Baltimore Ave & 133rd St","16","16","In Service","41.65349","-87.54703"
"1963650659022207484","State St & 45th St","15","15","In Service","41.81313","-87.62585"
"a3a9da3b-a135-11e9-9cda-0a87ae2ba916","Wood St & Hubbard St","19","19","In Service","41.889715","-87.671966"
"1872721624592814362","Lockwood Ave & Wrightwood Ave","15","15","In Service","41.927766","-87.758544"
"a3a46361-a135-11e9-9cda-0a87ae2ba916","Clark St & Ida B Wells Dr","35","35","In Service","41.8759326655","-87.6305845355"
"a3ad523f-a135-11e9-9cda-0a87ae2ba916","Canal St & Taylor St","15","15","In Service","41.870257","-87.639474"
"a3a89ea8-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & Wellington Ave","19","19","In Service","41.936083","-87.669807"
"a3a9df3a-a135-11e9-9cda-0a87ae2ba916","Franklin St & Adams St","15","15","In Service","41.8794340914","-87.6355040073"
"a3b13836-a135-11e9-9cda-0a87ae2ba916","Kenton Ave & Madison St","11","11","In Service","41.88042","-87.74108"
"2113982651207555516","Broadway & Oakdale Ave","11","11","In Service","41.93558","-87.64405"
"1968516035938026380","Wabash Ave & 59th St","15","15","In Service","41.7870529703","-87.624029732"
"2f5957e4-e83a-4d5a-b073-ec9422989315","Commercial Ave & 100th St","15","15","In Service","41.7133173955","-87.5510975718"
"a3b4a05c-a135-11e9-9cda-0a87ae2ba916","Lincolnwood Dr & Central St","15","15","In Service","42.064854","-87.715297"
"a3a9f76a-a135-11e9-9cda-0a87ae2ba916","Kedzie Ave & Palmer Ct","15","15","In Service","41.921525","-87.707322"
"a3aaf7bc-a135-11e9-9cda-0a87ae2ba916","Emerald Ave & 31st St","15","15","In Service","41.838198","-87.645143"
"a3aded13-a135-11e9-9cda-0a87ae2ba916","Albany Ave & 26th St","11","11","In Service","41.844507","-87.701655"
"a3af9a83-a135-11e9-9cda-0a87ae2ba916","Drake Ave & Montrose Ave","15","15","In Service","41.9611540757","-87.7165690733"
"a3ac2671-a135-11e9-9cda-0a87ae2ba916","Halsted St & Wrightwood Ave","15","15","In Service","41.929143","-87.649077"
"a3a7d279-a135-11e9-9cda-0a87ae2ba916","Normal Ave & Archer Ave","11","11","In Service","41.849527","-87.640591"
"a3aa9c65-a135-11e9-9cda-0a87ae2ba916","Wabash Ave & 9th St","19","19","In Service","41.870769","-87.625734"
"a3a71b0a-a135-11e9-9cda-0a87ae2ba916","May St & Cullerton St","11","11","In Service","41.855136","-87.654127"
"a3a96fd5-a135-11e9-9cda-0a87ae2ba916","Rhodes Ave & 32nd St","11","11","In Service","41.836208","-87.613533"
"a3b13e66-a135-11e9-9cda-0a87ae2ba916","Cicero Ave & Flournoy St","11","11","In Service","41.872131","-87.746619"
"1945195755748241796","Homan Ave & 77th St","15","15","In Service","41.75374","-87.70751"
"ce334dea-c5ba-45ca-a52d-39dc161683b0","Eberhart Ave & 131st St","15","15","In Service","41.6584131511","-87.610710897"
"a3ab9119-a135-11e9-9cda-0a87ae2ba916","Ravenswood Ave & Lawrence Ave","47","47","In Service","41.968445","-87.674226"
"a3ac4024-a135-11e9-9cda-0a87ae2ba916","Sheridan Rd & Greenleaf Ave","15","15","In Service","42.0105865628","-87.6624120948"
"a3add365-a135-11e9-9cda-0a87ae2ba916","Kedzie Ave & 21st St","11","11","In Service","41.8535336321","-87.7050730318"
"34dc92b5-7cb7-4536-856b-46644d31b48c","State St & 123rd St","15","15","In Service","41.6706438369","-87.6225864887"
"1982154088199745678","Overhill Ave & Belmont Ave","16","16","In Service","41.93799","-87.81915"
"1963672098315411610","Pulaski Rd & 54th St","15","15","In Service","41.79499","-87.72361"
"a3aa59bb-a135-11e9-9cda-0a87ae2ba916","Leavitt St & Armitage Ave","11","11","In Service","41.917805","-87.682437"
"a3a743ff-a135-11e9-9cda-0a87ae2ba916","MLK Jr Dr & Pershing Rd","15","15","In Service","41.8246","-87.61678"
"1932441844638063332","Harding Ave & 26th St","15","15","In Service","41.844218","-87.723347"
"1929968520492991056","Central Park Ave & Ardmore Ave","15","15","In Service","41.9866081","-87.7187674"
"1975902497437067330","Homan Ave & 26th St","15","15","In Service","41.84425","-87.70983"
"1866476160171649058","Damen Ave/Coulter St","12","12","In Service","41.8492","-87.67564"
"a3a42fa7-a135-11e9-9cda-0a87ae2ba916","LaSalle St & Adams St","15","15","In Service","41.8793443735","-87.6319852213"
"a3acdae2-a135-11e9-9cda-0a87ae2ba916","Wentworth Ave & 63rd St","11","11","In Service","41.7800796326","-87.6297463052"
"a3ade7de-a135-11e9-9cda-0a87ae2ba916","Millard Ave & 26th St","7","7","In Service","41.8445311246","-87.715921998"
"a3a4cb42-a135-11e9-9cda-0a87ae2ba916","Kingsbury St & Erie St","23","23","In Service","41.8939139","-87.6417358"
"a3ad7b51-a135-11e9-9cda-0a87ae2ba916","DuSable Museum","11","11","In Service","41.7915680106","-87.6078521774"
"a3a7f5ea-a135-11e9-9cda-0a87ae2ba916","California Ave & Division St","19","19","In Service","41.903029","-87.697474"
"a3a9c5f7-a135-11e9-9cda-0a87ae2ba916","Western Ave & 24th St","7","7","In Service","41.84847","-87.685109"
"a3af4b26-a135-11e9-9cda-0a87ae2ba916","Damen Ave & Foster Ave","15","15","In Service","41.9758109756","-87.6795098986"
